Code;Omschrijving;CASnummer;Groep;SIKBid;D_BEGIN;D_EIND;D_STATUS
s1314xyln;som 1.3- en 1.4-xyleen;NVT;ChemischeStof;;08-06-2011;;G
s1Cl24NO2Ben;som 1-chloor-2- en 4-nitrobenzeen;NVT;ChemischeStof;;08-06-2011;;G
s23452346T4F;som 2.3.4.5- en 2.3.4.6-tetrachloorfenol;NVT;ChemischeStof;2111;06-07-2013;;G
s23ClTol;som 2- en 3-chloortolueen;NVT;ChemischeStof;2722;06-07-2013;;G
s23cycC6on;som 2- en 3-methylcyclohexanon;NVT;ChemischeStof;1732;06-07-2013;;G
s23x6T4ClFol;som 2.3.4.6- en 2.3.5.6-tetrachloorfenol;NVT;ChemischeStof;2068;08-06-2011;;G
s2425DClAn;som 2.4- en 2.5-dichlooraniline;NVT;ChemischeStof;108;06-07-2013;;G
s2425DClFol;som 2.4- en 2.5-dichloorfenol;NVT;ChemischeStof;;08-06-2011;;G
s2426DNO2Tol;som 2.4- en 2.6-dinitrotolueen;NVT;ChemischeStof;;27-08-2011;;G
s2426TolDiCN;som 2.4- en 2.6-tolueendiisocyanaat;NVT;ChemischeStof;;27-08-2011;;G
s2ClxNO2Tol;som 2-chloor-4. 5 en 6-nitrotolueen;NVT;ChemischeStof;;08-06-2011;;G
s2xDClFol;som 2.3-. 2.4-. 2.5- en 2.6-dichloorfenol;NVT;ChemischeStof;;08-06-2011;;G
s34C2yTol;som 3- en 4-ethyltolueen;NVT;ChemischeStof;;08-06-2011;;G
s34ClAn;som 3- en 4-chlooraniline;NVT;ChemischeStof;1142;08-06-2011;;G
s34ClFol;som 3- en 4-chloorfenol;NVT;ChemischeStof;191;06-07-2013;;G
s35DC1yFol4C;som 3.5-dimethylfenol en 4-ethylfenol;NVT;ChemischeStof;189;06-07-2013;;G
s4C9yFol;som vertakte 4-nonylfenol-isomeren;NVT;ChemischeStof;2367;27-08-2011;;G
s4ClC1yFol;som 4-chloormethylfenol-isomeren;NVT;ChemischeStof;2253;09-11-2011;;G
sANTXNS;som anatoxines;NVT;ChemischeStof;;08-06-2011;;G
sAOX;som adsorbeerbare organische halogeenverbindingen;NVT;ChemischeStof;302;08-06-2011;;G
sARAM;som aromatische amines;NVT;ChemischeStof;1770;08-06-2011;;G
sBbjkF;som benzo(b. j en k)fluorantheen-isomeren;NVT;ChemischeStof;;08-06-2011;;G
sBbkF;som benzo(b)fluorantheen en benzo(k)fluorantheen;NVT;ChemischeStof;347;08-06-2011;;G
sBghiPInP;som benzo(ghi)peryleen en indeno(1.2.3-cd)pyreen;NVT;ChemischeStof;;27-08-2011;;G
sC10C13Clakn;som C10-C13-chlooralkanen;NVT;ChemischeStof;2365;27-08-2011;;G
sC10armtn;som C10-aromaten;NVT;ChemischeStof;;08-06-2011;;G
sC11C12armtn;som C11- en C12-aromaten;NVT;ChemischeStof;1795;18-07-2013;;G
sC12XEtr;som C12-gehalogeneerde ethers;NVT;ChemischeStof;2269;06-07-2013;;G
sC2akfnln;som C2-alkylfenolen;NVT;ChemischeStof;2248;18-07-2013;;G
sC2oxdm;sethoxydim;74051-80-2;ChemischeStof;;08-06-2011;;G
sC2yDC1yFo02;som 3- en 4-ethylfenol en 3.5-dimethylfenol;NVT;ChemischeStof;2358;06-07-2013;;G
sC2yDC1yFol3;som 2 en 3-ethylfenol en 3.5-dimethylfenol;NVT;ChemischeStof;2246;06-07-2013;;G
sC3akfnln;som C3-alkylfenolen;NVT;ChemischeStof;2250;06-07-2013;;G
sC4akfnln;som C4-alkylfenolen;NVT;ChemischeStof;2251;06-07-2013;;G
sC4yBen;butylbenzeen (vertakt en lineair);68411-44-9;ChemischeStof;415;18-07-2013;;G
sC6C8armtn;som C6-C8-aromaten;NVT;ChemischeStof;2695;18-07-2013;;G
sC6XEtr;som C6-gehalogeneerde ethers;NVT;ChemischeStof;2267;06-07-2013;;G
sC7C10armtn;som C7-C10-aromaten;NVT;ChemischeStof;;08-06-2011;;G
sC8yFol;som octylfenolen;NVT;ChemischeStof;5053;21-01-2014;;G
sC9XEtr;som C9-gehalogeneerde ethers;NVT;ChemischeStof;2268;06-07-2013;;G
sC9armtn;som C9-aromaten;NVT;ChemischeStof;309;08-06-2011;;G
sCFK;som chloorfluorkoolstoffen;NVT;ChemischeStof;;08-06-2011;;G
sChER;som cholinesteraseremmers;NVT;ChemischeStof;;08-06-2011;;G
sCl4NO2Ben2;som o- en p-chloornitrobenzeen;NVT;ChemischeStof;2255;06-07-2013;;G
sCl4NO2Ben3;som o-. m- en p-chloornitrobenzeen;NVT;ChemischeStof;2256;06-07-2013;;G
sClAn;som chlooranilines;NVT;ChemischeStof;;08-06-2011;;G
sClBen;som chloorbenzenen;NVT;ChemischeStof;;08-06-2011;;G
sClBen12;som 12 chloorbenzenen (Bbk. 1-1-2008);NVT;ChemischeStof;476;09-06-2011;;G
sClC1yAn;som chloormethylaniline-isomeren;NVT;ChemischeStof;1570;28-08-2011;;G
sClC3e;som chloorpropeen-isomeren;NVT;ChemischeStof;;08-06-2011;;G
sClFol;som chloorfenolen;NVT;ChemischeStof;482;08-06-2011;;G
sCldn;som chloordaan (som cis- en trans-);NVT;ChemischeStof;480;09-06-2011;;G
sDC1Fol2;som 2.3- en 2.6-dimethylfenol;NVT;ChemischeStof;2249;06-07-2013;;G
sDC1yFol3;som 3 dimethylfenolen (4-ethyl-3.5- en 2.3- en 3.5-);NVT;ChemischeStof;5054;21-01-2014;;G
sDC8yFt2;som dioctylftalaat en bis(2-ethylhexyl)ftalaat (DEHP);NVT;ChemischeStof;;27-08-2011;;G
sDClAn;som dichlooraniline-isomeren;NVT;ChemischeStof;2094;27-08-2011;;G
sDClBen;som dichloorbenzeen-isomeren;NVT;ChemischeStof;607;27-08-2011;;G
sDClC2e;som dichlooretheen-isomeren;NVT;ChemischeStof;519;27-08-2011;;G
sDClC3a;som dichloorpropaan-isomeren;NVT;ChemischeStof;;24-05-2013;;G
sDClC3a3;som 3 dichloorpropanen (som 1.1- en 1.2- en 1.3-);NVT;ChemischeStof;;08-06-2011;;G
sDClFol6;som 6 dichloorfenolen (Bbk. 1-1-2008);NVT;ChemischeStof;615;09-06-2011;;G
sDClNO2Ben2;som 2.3- en 3.4-dichloornitrobenzeen;NVT;ChemischeStof;;06-10-2012;;G
sDClNO2Ben4;som 2.3-. 2.4-. 2.5- en 3.4-dichloornitrobenzeen;NVT;ChemischeStof;;08-06-2011;;G
sDDD;som 2.4'- en 4.4'-DDD;NVT;ChemischeStof;552;08-06-2011;;G
sDDE;som 2.4'- en 4.4'-DDE;NVT;ChemischeStof;553;08-06-2011;;G
sDDT;som 2.4'- en 4.4'-DDT;NVT;ChemischeStof;554;08-06-2011;;G
sDDX;som DDT-. DDE- en DDD-isomeren;NVT;ChemischeStof;;08-06-2011;;G
sDDX2;som 2.4'-DDT en 4.4'-DDD;NVT;ChemischeStof;1327;08-06-2011;;G
sDDX4;som 2.4'-DDT. 4.4'-DDT. 4.4'-DDD en 4.4'-DDE;NVT;ChemischeStof;;08-06-2011;;G
sDDX6;som 2.4'-. 4.4'-DDT. 2.4'-. 4.4'-DDD. 2.4'- en 4.4'-DDE;NVT;ChemischeStof;555;08-06-2011;;G
sDHOxBen;som dihydroxybenzeen-isomeren;NVT;ChemischeStof;4938;13-09-2013;;G
sDOxns17;som 17 dioxines (Bbk. 1-1-2008: als I-TEQ);NVT;ChemischeStof;;08-06-2011;;G
sDOxns29;som 29 dioxines (Bbk. 1-10-2010: als TEQ);NVT;ChemischeStof;;08-06-2011;;G
sDomtat;som dimethoaat en omethoaat;NVT;ChemischeStof;;08-06-2011;;G
sDtocbmt;som dithiocarbamaten;NVT;ChemischeStof;;27-08-2011;;G
sEOS;som extraheerbare organische zwavelverbindingen;NVT;ChemischeStof;;08-06-2011;;G
sEOV;som extraheerbare oliën en vetten;NVT;ChemischeStof;;08-06-2011;;G
sEOX;som extraheerbare organische halogeenverbindingen;NVT;ChemischeStof;708;08-06-2011;;G
sFEO;som Feofytine;NVT;ChemischeStof;;08-06-2011;;G
sFUH;som fenylureumherbiciden;NVT;ChemischeStof;767;08-06-2011;;G
sFol;som fenolen;NVT;ChemischeStof;753;08-06-2011;;G
sFolwv;som fenolen waterdampvluchtig;NVT;ChemischeStof;;08-06-2011;;G
sGBCl;som gebonden beschikbaar chloor;NVT;ChemischeStof;;26-08-2011;;G
sHCFK;som chloorfluorkoolwaterstoffen;NVT;ChemischeStof;;08-06-2011;;G
sHCFK123ab;som dichloortrifluorethaan-isomeren;NVT;ChemischeStof;;27-08-2011;;G
sHCFK124;som chloortetrafluorethaan-isomeren;NVT;ChemischeStof;;27-08-2011;;G
sHCH;som hexachloorcyclohexaan-isomeren;608-73-1;ChemischeStof;;28-08-2011;;G
sHCH3;som a-. b- en c-HCH;NVT;ChemischeStof;2009;08-06-2011;;G
sHCH4;som a-. b-. c- en d-HCH;NVT;ChemischeStof;849;08-06-2011;;G
sHCH5;som a-. b-. c-. d- en e-HCH;NVT;ChemischeStof;848;08-06-2011;;G
sHFK;som fluorkoolwaterstoffen;NVT;ChemischeStof;;08-06-2011;;G
sHpCl2;som heptachloor en cis- en trans-heptachloorepoxide;NVT;ChemischeStof;854;27-08-2011;;G
sHpClepO;som heptachloorepoxide (som cis- en trans-);NVT;ChemischeStof;857;08-06-2011;;G
sHxClepO;som hexachloorepoxide;NVT;ChemischeStof;864;08-06-2011;;G
sMAK;som monocyclische aromatische koolwaterstoffen (BTEX);NVT;ChemischeStof;401;08-06-2011;;G
sMBAS;som methyleenblauwactieve stoffen anionactief;NVT;ChemischeStof;;08-06-2011;;G
sMCPB24DB;som MCPB en 24DB;NVT;ChemischeStof;;08-06-2011;;G
sMClAn;som monochlooraniline-isomeren;NVT;ChemischeStof;2561;27-08-2011;;G
sMClFol;som monochloorfenol-isomeren;NVT;ChemischeStof;1248;27-08-2011;;G
sMClTol;som monochloortolueen-isomeren;NVT;ChemischeStof;;27-08-2011;;G
sMDClAn;som mono- en dichlooranilines;NVT;ChemischeStof;;08-06-2011;;G
sMICCTNS;som microcystines;NVT;ChemischeStof;5055;21-01-2014;;G
sNO2frnn;som nitrofuranen;NVT;ChemischeStof;;08-06-2011;;G
sNO3NO2;som nitraat en nitriet;NVT;ChemischeStof;1271;08-06-2011;;G
sOCB21;som 21 organochloorhoud. bestrijdingsm.(Bbk. 1-1-2008:landb);NVT;ChemischeStof;;08-06-2011;;G
sOCB23;som 23 organochloorhoud. bestrijdingsm.(Bbk.1-1-2008:waterb);NVT;ChemischeStof;;08-06-2011;;G
sOPBONB14;som 14 organofosfor- en organostikstofbestrijdingsmiddelen;NVT;ChemischeStof;;28-06-2011;;G
sPAK10;som 10 polyaromatische koolwaterstoffen (VROM);NVT;ChemischeStof;1352;08-06-2011;;G
sPAK16;som 16 polyaromatische koolwaterstoffen (EPA);NVT;ChemischeStof;1353;08-06-2011;;G
sPAK6;som 6 polyaromatische koolwaterstoffen (Borneff);NVT;ChemischeStof;1354;08-06-2011;;G
sPAK7;som 7 polyaromatische koolwaterstoffen (BAGA);NVT;ChemischeStof;1716;08-06-2011;;G
sPAK8;som 8 polyaromatische koolwaterstoffen (E-PRTR);NVT;ChemischeStof;;08-06-2011;;G
sPBB153DE154;som PBB153 en PBDE154;NVT;ChemischeStof;;08-06-2011;;G
sPBB169DE183;som PBB169 en PBDE183;NVT;ChemischeStof;;17-11-2012;;G
sPBDE4;som PBDE47. 49. 99 en 100;NVT;ChemischeStof;;08-06-2011;;G
sPBDE6;som PBDE28. 47. 99. 100. 153. 154;NVT;ChemischeStof;;08-06-2011;;G
sPCB138163;som PCB138 en PCB163;NVT;ChemischeStof;;08-06-2011;;G
sPCB6;som 6 polychloorbifenylen PCB28. 52. 101. 138. 153. 180;NVT;ChemischeStof;1713;08-06-2011;;G
sPCB6695;som PCB66 en PCB95;NVT;ChemischeStof;;08-06-2011;;G
sPCB7;som 7 polychloorbifenylen PCB28. 52. 101. 118. 138. 153. 180;NVT;ChemischeStof;1365;08-06-2011;;G
sPCDF;som polychloordibenzofuranen;NVT;ChemischeStof;;08-06-2011;;G
sPCDF118119;som PCDF118 en PCDF119;NVT;ChemischeStof;;08-06-2011;;G
sPCDF9489;som PCDF89 en PCDF94;NVT;ChemischeStof;;08-06-2011;;G
sPFK;som perfluorkoolwaterstoffen;NVT;ChemischeStof;;08-06-2011;;G
sPO4;som orthofosfaat en hydrolyseerbaar fosfaat;NVT;ChemischeStof;;08-06-2011;;G
sSAXTXNS;som saxitoxines;NVT;ChemischeStof;;08-06-2011;;G
sSr8990;som strontium 89 en 90-isotopen;NVT;ChemischeStof;;08-06-2011;;G
sT4ClAn;som tetrachlooraniline-isomeren;NVT;ChemischeStof;2577;08-06-2011;;G
sT4ClBen;som tetrachloorbenzeen-isomeren;NVT;ChemischeStof;1533;27-08-2011;;G
sT4ClFol;som tetrachloorfenol-isomeren;NVT;ChemischeStof;1537;27-08-2011;;G
sTClAn;som trichlooraniline-isomeren;NVT;ChemischeStof;1593;08-06-2011;;G
sTClBen;som trichloorbenzenen (som 1.2.3- en 1.2.4- en 1.3.5-);NVT;ChemischeStof;1595;08-06-2011;;G
sTClC2eT4ClC;som trichlooretheen (tri) en tetrachlooretheen (per);NVT;ChemischeStof;;13-09-2012;;G
sTClFol;som trichloorfenol-isomeren;NVT;ChemischeStof;1600;27-08-2011;;G
sTHM4;som 4 trihalomethanen TClC1a. TBrC1a. DBrClC1a. DClBrC1a;NVT;ChemischeStof;;13-09-2012;;G
sTOXSBAGN5;som 5 Toxische blauwalgen;NVT;Object;;07-07-2012;;G
sVBCl;som vrij beschikbaar chloor;NVT;ChemischeStof;;26-08-2011;;G
sVCK5;som 5 vluchtige chloorkoolwaterstoffen ( BARIM 19-10-07);NVT;ChemischeStof;;08-06-2011;;G
sVGBCl;som vrij en gebonden beschikbaar chloor;NVT;ChemischeStof;;26-08-2011;;G
sVOC;som vluchtige organische verbindingen (GM-MS-screening);NVT;ChemischeStof;1666;08-06-2011;;G
sVOX;som vluchtige organische halogeenverbindingen;NVT;ChemischeStof;1675;08-06-2011;;G
sVVZ;som vluchtige vetzuren;NVT;ChemischeStof;;08-06-2011;;G
saccrne;saccharine;81-07-2;ChemischeStof;;08-06-2011;;G
saccrse;saccharose;57-50-1;ChemischeStof;;08-06-2011;;G
safl;safrol;94-59-7;ChemischeStof;2446;08-06-2011;;G
salbtml;salbutamol;18559-94-9;ChemischeStof;;08-06-2011;;G
salczr;salicylzuur;69-72-7;ChemischeStof;;27-08-2011;;G
samfibasbt;som amfibool asbest;NVT;ChemischeStof;;08-06-2011;;G
sarmtsolmd16;som 16 aromatische oplosmiddelen (Bbk. 1-1-2008);NVT;ChemischeStof;;08-06-2011;;G
sbcdcypmtn;som bcd cypermethrin;NVT;ChemischeStof;2069;06-07-2013;;G
scresl;som cresol-isomeren;NVT;ChemischeStof;531;27-08-2011;;G
scresl2;som m-cresol en p-cresol;NVT;ChemischeStof;193;08-06-2011;;G
scresl201;som o-cresol en p-cresol;NVT;ChemischeStof;2247;06-07-2013;;G
sct13DClC3e;som cis- en trans-1.3-dichloorpropeen;NVT;ChemischeStof;;08-06-2011;;G
sdetgtaiatf;som detergenten anionactief;NVT;ChemischeStof;;12-04-2014;;G
sdetgtkiatf;som detergenten kationactief;NVT;ChemischeStof;;12-04-2014;;G
sdetgtniatf;som detergenten nonionactief;NVT;ChemischeStof;;12-04-2014;;G
sdmtn;som o-demeton en s-demeton;NVT;ChemischeStof;2065;27-08-2011;;G
sdrin2;som aldrin en dieldrin;NVT;ChemischeStof;2081;08-06-2011;;G
sdrin3;som aldrin. dieldrin en endrin;NVT;ChemischeStof;689;08-06-2011;;G
sdrin4;som aldrin. dieldrin. endrin en isodrin;NVT;ChemischeStof;2254;08-06-2011;;G
sdrin5;som aldrin. dieldrin. endrin. isodrin en telodrin;NVT;ChemischeStof;690;08-06-2011;;G
seC4yazne;sebutylazine;7286-69-3;ChemischeStof;1473;08-06-2011;;G
secC4yBen;secundair-butylbenzeen;135-98-8;ChemischeStof;1474;08-06-2011;;G
secbmtn;secbumeton;26259-45-0;ChemischeStof;;08-06-2011;;G
sendsfn2;som alfa-endosulfan en endosulfansulfaat;NVT;ChemischeStof;270;08-06-2011;;G
sendsfn3;som alfa- en beta-endosulfan en endosulfansulfaat;NVT;ChemischeStof;;08-06-2011;;G
sertlne;sertraline;79617-96-2;ChemischeStof;;17-11-2012;;G
sftalt;som ftalaten;NVT;ChemischeStof;;09-06-2011;;G
sftalt7;som 7 ftalaten (Bbk. 1-1-2008);NVT;ChemischeStof;808;11-06-2011;;G
sgewbsmmdln;som gewasbeschermingsmiddelen (BKMW);NVT;ChemischeStof;;08-06-2011;;G
sgewgasbt;som gewogen asbest;NVT;ChemischeStof;2578;11-06-2011;;G
sglycln10;som 10 glycolen;NVT;ChemischeStof;;30-10-2013;;G
silfofn;silafluofen;105024-66-6;ChemischeStof;;08-06-2011;;G
siltofm;silthiofam;175217-20-6;ChemischeStof;;08-06-2011;;G
simtn;simetryn;1014-70-6;ChemischeStof;1481;08-06-2011;;G
simvstne;simvastatine;79902-63-9;ChemischeStof;;08-06-2011;;G
simzne;simazine;122-34-9;ChemischeStof;1480;08-06-2011;;G
slantndn;som lanthaniden;NVT;ChemischeStof;;27-08-2011;;G
smetlglt;som metalen (grijze lijst);NVT;ChemischeStof;;08-06-2011;;G
smetlzlt;som metalen (zwarte lijst);NVT;ChemischeStof;;08-06-2011;;G
snietClB14;som 14 niet-chloorhoudende bestrijdingsm. (Bbk. 1-1-2008);NVT;ChemischeStof;2244;09-06-2011;;G
sorbnzr;sorbinezuur;110-44-1;ChemischeStof;1488;06-07-2013;;G
sorgSn2;som 2 organotin verbindingen (tributyltin en trifenyltin);NVT;ChemischeStof;2583;08-06-2011;;G
sotll;sotalol;3930-20-9;ChemischeStof;;08-06-2011;;G
soxylstyr;som o-xyleen en styreen;NVT;ChemischeStof;;08-06-2011;;G
spestCrom;som pesticiden Cromstrijen-nieuw;NVT;ChemischeStof;;08-06-2011;;G
spestSluft;som pesticiden groep Slufter;NVT;ChemischeStof;;08-06-2011;;G
spinsd;spinosad;168316-95-8;ChemischeStof;;08-06-2011;;G
spinsnA;spinosynA;131929-60-7;ChemischeStof;;14-04-2012;;G
spinsnD;spinosynD;131929-63-0;ChemischeStof;;14-04-2012;;G
spirdcfn;spirodiclofen;148477-71-8;ChemischeStof;;08-06-2011;;G
spirmcne;spiramycine;8025-81-8;ChemischeStof;2493;08-06-2011;;G
spirmsfn;spiromesifen;283594-90-1;ChemischeStof;;08-06-2011;;G
spirttmt;spirotetramat;203313-25-1;ChemischeStof;5056;21-01-2014;;G
spirxmne;spiroxamine;118134-30-8;ChemischeStof;;08-06-2011;;G
sprton2;som ethylparathion en methylparathion;NVT;ChemischeStof;2177;27-08-2011;;G
spyrtnIenII;som pyrethrin I en II;NVT;ChemischeStof;;27-08-2011;;G
squaln;squaleen;7683-64-9;ChemischeStof;;08-06-2011;;G
sserptasbt;som serpentijn asbest;NVT;ChemischeStof;;08-06-2011;;G
streptmcne;streptomycine;57-92-1;ChemischeStof;;08-06-2011;;G
strychnne;strychnine;57-24-9;ChemischeStof;;08-06-2011;;G
sttC8yFol;som tertiair-octylfenol-isomeren;27193-28-8;ChemischeStof;5057;21-01-2014;;G
styrn;styreen;100-42-5;ChemischeStof;1503;08-06-2011;;G
succAh;succinaldehyde;638-37-9;ChemischeStof;;08-06-2011;;G
succmr;succimer;304-55-2;ChemischeStof;;08-06-2011;;G
suclse;sucralose;56038-13-2;ChemischeStof;;17-11-2012;;G
sulcfrn;sulcofuron;24019-05-4;ChemischeStof;;08-06-2011;;G
sulcton;sulcotrion;99105-77-8;ChemischeStof;;08-06-2011;;G
sulfClprdzne;sulfachloorpyridazine;80-32-0;ChemischeStof;;08-06-2011;;G
sulfdazne;sulfadiazine;68-35-9;ChemischeStof;;08-06-2011;;G
sulfdmdne;sulfadimidine;57-68-1;ChemischeStof;2494;08-06-2011;;G
sulfdmtoxne;sulfadimethoxine;122-11-2;ChemischeStof;;08-06-2011;;G
sulfdxne;sulfadoxine;2447-57-6;ChemischeStof;;17-11-2012;;G
sulfmrzn;sulfamerazin;127-79-7;ChemischeStof;;08-06-2011;;G
sulfmtoazl;sulfamethoxazol;723-46-6;ChemischeStof;2475;08-06-2011;;G
sulfnD;sulfinol D;63665-16-7;ChemischeStof;;08-06-2011;;G
sulfprdne;sulfapyridine;144-83-2;ChemischeStof;;08-06-2011;;G
sulfqoxlne;sulfaquinoxaline;59-40-5;ChemischeStof;;08-06-2011;;G
sulfrF;sulfurylfluoride;2699-79-8;ChemischeStof;;08-06-2011;;G
sulfsfrn;sulfosulfuron;141776-32-1;ChemischeStof;5058;21-01-2014;;G
sulftp;sulfotep;3689-24-5;ChemischeStof;1515;08-06-2011;;G
sulpfs;sulprofos;35400-43-2;ChemischeStof;;08-06-2011;;G
sxyldne;som 2.4'- en 2.6'-xylidine;NVT;ChemischeStof;1688;08-06-2011;;G
sxyln;som xyleen-isomeren;NVT;ChemischeStof;1686;27-08-2011;;G
szuurhbcdn;som zuurherbiciden;NVT;ChemischeStof;;08-06-2011;;G
t12DClC2e;trans-1.2-dichlooretheen;156-60-5;ChemischeStof;1578;08-06-2011;;G
t12DClC3e;trans-1.2-dichloorpropeen;7069-38-7;ChemischeStof;;08-06-2011;;G
t13DClC3e;trans-1.3-dichloorpropeen;10061-02-6;ChemischeStof;1579;08-06-2011;;G
t14DCl2C4e;trans-1.4-dichloor-2-buteen;110-57-6;ChemischeStof;;08-06-2011;;G
tCldn;trans-chloordaan;5103-74-2;ChemischeStof;1580;09-06-2011;;G
tHpClepO;trans-heptachloorepoxide;28044-83-9;ChemischeStof;1581;08-06-2011;;G
tNnCl;trans-nonachloor;39765-80-5;ChemischeStof;;08-06-2011;;G
tT4ClFtzr;tetrachloorftaalzuur;632-58-6;ChemischeStof;;08-06-2011;;G
tabdzl;thiabendazol;148-79-8;ChemischeStof;;08-06-2011;;G
tamxfn;tamoxifen;10540-29-1;ChemischeStof;;08-06-2011;;G
tannne;tannine;5424-20-4;ChemischeStof;1517;06-07-2013;;G
taufvlnt;tau-fluvalinaat;102851-06-9;ChemischeStof;;08-06-2011;;G
tebcnzl;tebuconazol;107534-96-3;ChemischeStof;2298;08-06-2011;;G
tebfnzde;tebufenozide;112410-23-8;ChemischeStof;;08-06-2011;;G
tebfprd;tebufenpyrad;119168-77-3;ChemischeStof;;08-06-2011;;G
tebprfs;tebupirimfos;96182-53-5;ChemischeStof;;08-06-2011;;G
tebtm;tebutam;35256-85-0;ChemischeStof;;07-04-2012;;G
tebturn;tebuthiuron;34014-18-1;ChemischeStof;;08-06-2011;;G
tecnzn;tecnazeen;117-18-0;ChemischeStof;1519;08-06-2011;;G
tefbzrn;teflubenzuron;83121-18-0;ChemischeStof;2454;08-06-2011;;G
teftn;tefluthrin;79538-32-2;ChemischeStof;;08-06-2011;;G
teldn;telodrin;297-78-9;ChemischeStof;1521;08-06-2011;;G
telmstn;telmisartan;144701-48-4;ChemischeStof;;17-11-2012;;G
temfs;temefos;3383-96-8;ChemischeStof;;08-06-2011;;G
temzpm;temazepam;846-50-4;ChemischeStof;;02-05-2012;;G
teplxdm;tepraloxydim;149979-41-9;ChemischeStof;;08-06-2011;;G
terC4yazne;terbutylazine;5915-41-3;ChemischeStof;1525;08-06-2011;;G
terbcl;terbacil;5902-51-2;ChemischeStof;;08-06-2011;;G
terbfSO;terbufos-sulfoxide;10548-10-4;ChemischeStof;5059;21-01-2014;;G
terbfs;terbufos;13071-79-9;ChemischeStof;1523;08-06-2011;;G
terbfsfn;terbufos-sulfon;56070-16-7;ChemischeStof;5060;21-01-2014;;G
terbmtn;terbumeton;33693-04-8;ChemischeStof;;08-06-2011;;G
terbtlne;terbutaline;23031-25-6;ChemischeStof;;08-06-2011;;G
terbtn;terbutrin;886-50-0;ChemischeStof;1524;08-06-2011;;G
terpihdt;terpinhydraat;2451-01-6;ChemischeStof;5061;21-01-2014;;G
terptne;terpentine;64742-82-1;ChemischeStof;;08-06-2011;;G
texanl;texanol;25265-77-4;ChemischeStof;;08-06-2011;;G
texnbzFt;texanolbenzylftalaat;32333-99-6;ChemischeStof;5070;17-05-2014;;G
tfluoxsbn;trans-fluoxastrobin;361377-29-9;ChemischeStof;5062;21-01-2014;;G
tfosfmdn;trans-fosfamidon;297-99-4;ChemischeStof;;08-06-2011;;G
tftn;transfluthrin;118712-89-3;ChemischeStof;;08-06-2011;;G
tganactn;trans-geranylaceton;3796-70-1;ChemischeStof;;15-07-2011;;G
theoplne;theophylline;58-55-9;ChemischeStof;;02-05-2012;;G
thiacpd;thiacloprid;111988-49-9;ChemischeStof;;08-06-2011;;G
thiamtxm;thiamethoxam;153719-23-4;ChemischeStof;;08-06-2011;;G
thiazfrn;thiazafluron;25366-23-8;ChemischeStof;;07-04-2012;;G
thifsfrn;thifensulfuron;79277-67-1;ChemischeStof;;08-06-2011;;G
thifsfrnC1y;thifensulfuron-methyl;79277-27-3;ChemischeStof;;08-06-2011;;G
thirm;thiram;137-26-8;ChemischeStof;2012;08-06-2011;;G
tiamlne;tiamuline;55297-95-5;ChemischeStof;2495;08-06-2011;;G
tilmcsne;tilmicosine;108050-54-0;ChemischeStof;;17-11-2012;;G
tmevfs;trans-mevinfos;338-45-4;ChemischeStof;;08-06-2011;;G
toCN;thiocyanaat (anion);NVT;ChemischeStof;1556;08-09-2011;;G
toDcb;thiodicarb;59669-26-0;ChemischeStof;2447;08-06-2011;;G
toacAd;thioacetamide;62-55-5;ChemischeStof;;08-06-2011;;G
tobcb;thiobencarb;28249-77-6;ChemischeStof;;08-06-2011;;G
toccm;thiocyclam;31895-21-3;ChemischeStof;;08-06-2011;;G
tofnC1y;thiofanaat-methyl;23564-05-8;ChemischeStof;;08-06-2011;;G
tofnC2y;thiofanaat-ethyl;23564-06-9;ChemischeStof;;08-06-2011;;G
tofnSO;thiofanox-sulfoxide;39184-27-5;ChemischeStof;1560;08-06-2011;;G
tofnsfn;thiofanox-sulfon;39184-59-3;ChemischeStof;1559;08-06-2011;;G
tofnx;thiofanox;39196-18-4;ChemischeStof;1558;08-06-2011;;G
tolbAd;tolbutamide;64-77-7;ChemischeStof;5063;21-01-2014;;G
tolcfsC1y;tolclofos-methyl;57018-04-9;ChemischeStof;;08-06-2011;;G
tolfAezr;tolfenaminezuur;13710-19-5;ChemischeStof;2476;08-06-2011;;G
tolfande;tolylfluanide;731-27-1;ChemischeStof;2235;08-06-2011;;G
tomtn;thiometon;640-15-3;ChemischeStof;1561;08-06-2011;;G
topmzn;topramezon;210631-68-8;ChemischeStof;;08-06-2011;;G
tosmcbzde;thiosemicarbazide;79-19-6;ChemischeStof;;08-06-2011;;G
tourm;thioureum;62-56-6;ChemischeStof;;08-06-2011;;G
toxafn;toxafeen;8001-35-2;ChemischeStof;450;08-06-2011;;G
tpermtn;trans-permethrin;61949-77-7;ChemischeStof;;08-06-2011;;G
tpyrfnx;trans-pyrifenox;83227-22-9;ChemischeStof;;08-06-2011;;G
tramdl;tramadol;27203-92-5;ChemischeStof;;08-06-2011;;G
tremlt;tremoliet (grijze asbest);77536-68-6;ChemischeStof;1583;08-06-2011;;G
tris23DBrC3y;tris(2.3-dibroompropyl)fosfaat;126-72-7;ChemischeStof;;08-06-2011;;G
tris2C2yC6yP;tris(2-ethylhexyl)fosfaat;78-42-2;ChemischeStof;;17-11-2012;;G
tris2C4oxC2y;tris(2-butoxyethyl)fosfaat;78-51-3;ChemischeStof;;24-12-2011;;G
